Accident Index,Year,VehicleReferenceNumber,VehicleType,ArtTowing,Manoeuvre,VehicleLocationOffRoad,JunctionLocation,Skidding,HitObjectOnCWay,VehicleLeaveCWay,HitObjectOffCWay,FirstPointImpact,JourneyPurpose,ForeignReg,SexOfDriver,AgeBandOfDriver
1.0014E+11,2016,1,9,0,18,0,1,0,0,0,0,1,5,0,1,6
1.0014E+11,2016,2,9,0,18,0,1,0,0,0,0,2,5,0,1,7
1.0014E+11,2016,3,9,0,18,0,1,0,0,0,0,3,5,0,1,6
1.0014E+11,2016,1,9,0,18,0,0,1,10,0,10,1,1,0,1,8
1.0014E+11,2016,2,9,0,18,0,0,0,0,0,0,2,5,0,3,0
1.00141E+11,2016,1,3,0,17,0,0,0,0,0,0,1,5,0,1,5
1.00141E+11,2016,2,9,0,2,9,0,0,4,0,0,2,5,0,3,0
1.00142E+11,2016,1,9,0,18,0,0,0,0,0,0,1,5,0,2,8
1.00142E+11,2016,1,9,0,10,0,5,0,0,0,0,3,5,0,2,6
1.00142E+11,2016,2,5,0,15,0,8,0,0,0,0,3,5,0,1,6
1.00142E+11,2016,3,9,0,2,0,8,0,0,0,0,1,5,0,2,6
1.00142E+11,2016,1,9,0,18,0,1,5,7,0,0,1,5,0,3,0
1.00142E+11,2016,2,9,0,18,0,2,0,0,0,0,1,5,0,1,5
1.00143E+11,2016,1,9,0,9,0,5,0,0,0,0,4,5,0,1,7
1.00143E+11,2016,2,9,0,18,0,8,0,0,0,0,4,5,0,1,4
1.00143E+11,2016,1,9,0,18,0,0,0,0,0,0,1,1,0,1,8
1.00144E+11,2016,1,9,0,18,0,1,0,0,0,0,4,5,0,1,6
1.00144E+11,2016,1,9,0,18,0,0,1,7,0,0,1,5,0,2,6
1.00144E+11,2016,2,9,0,18,0,0,0,0,0,0,2,1,0,1,9
1.00144E+11,2016,1,9,0,4,9,1,0,0,1,2,1,5,0,1,5
1.00145E+11,2016,1,9,0,9,0,8,0,0,0,0,4,5,0,2,6
1.00145E+11,2016,2,1,0,18,0,8,0,0,0,0,1,5,0,1,8
1.00145E+11,2016,3,9,0,2,0,1,0,0,0,0,0,5,0,1,7
1.00145E+11,2016,1,9,0,18,0,1,0,0,0,0,1,1,0,1,8
1.00145E+11,2016,2,9,0,3,0,1,0,0,0,0,0,1,0,2,9
1.00145E+11,2016,3,9,0,3,0,1,0,0,0,0,0,1,0,1,7
1.00145E+11,2016,4,9,0,3,0,1,0,0,0,0,0,1,0,1,7
1.00145E+11,2016,1,5,0,15,0,1,0,0,0,0,4,5,0,1,6
1.00145E+11,2016,2,9,0,9,0,1,0,0,0,0,3,1,0,1,8
1.00145E+11,2016,1,9,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00145E+11,2016,2,9,0,9,0,8,0,0,0,0,3,1,0,1,9
1.00146E+11,2016,1,9,0,18,0,0,0,0,0,0,1,2,0,2,4
1.00146E+11,2016,1,9,0,18,0,0,0,0,0,0,3,2,0,2,7
1.00146E+11,2016,1,1,0,18,0,6,0,0,0,0,1,5,0,1,4
1.00146E+11,2016,2,9,0,18,0,1,0,0,0,0,3,5,0,1,5
1.00146E+11,2016,3,1,0,18,0,1,0,4,0,0,1,5,0,1,6
1.00146E+11,2016,4,9,0,2,0,2,0,0,0,0,2,5,0,3,0
1.00147E+11,2016,1,9,0,9,0,5,0,0,0,0,4,5,0,2,6
1.00147E+11,2016,2,1,0,18,0,8,0,0,0,0,1,2,0,1,7
1.00147E+11,2016,1,11,0,3,0,0,0,0,0,0,0,5,0,1,9
1.00147E+11,2016,1,9,0,16,0,8,0,0,0,0,1,5,0,1,4
1.00147E+11,2016,2,9,0,17,0,8,0,0,0,0,1,5,0,1,6
1.00149E+11,2016,1,9,0,18,0,1,0,0,0,0,1,5,0,1,8
1.00149E+11,2016,2,9,0,4,0,1,0,0,0,0,2,5,0,2,6
1.00149E+11,2016,3,9,0,5,0,1,0,0,0,2,2,5,0,2,7
1.0015E+11,2016,1,9,0,18,0,0,0,0,1,4,1,1,0,1,7
1.0015E+11,2016,1,9,0,18,0,1,0,0,0,0,1,5,0,1,6
1.0015E+11,2016,1,19,0,18,0,0,0,0,0,0,1,1,0,1,4
1.0015E+11,2016,1,9,0,6,0,2,0,0,0,0,1,5,0,1,5
1.0015E+11,2016,2,9,0,18,0,2,0,4,0,0,1,5,0,1,5
1.0015E+11,2016,3,9,0,2,0,2,0,4,0,0,1,5,0,1,5
1.0015E+11,2016,4,9,0,2,0,2,0,0,0,0,1,5,0,1,10
1.00151E+11,2016,1,9,0,9,0,5,0,0,0,0,4,5,0,1,6
1.00151E+11,2016,2,9,0,18,0,8,0,0,0,0,1,5,0,1,9
1.00151E+11,2016,1,9,0,9,0,5,0,0,0,0,4,5,0,2,8
1.00151E+11,2016,2,9,0,4,0,8,0,0,0,0,1,2,0,1,7
1.00151E+11,2016,3,9,0,2,0,1,0,0,0,0,3,2,0,2,7
1.00151E+11,2016,1,9,0,18,0,0,0,0,0,0,1,1,0,2,8
1.00151E+11,2016,1,9,0,18,0,0,0,0,0,0,4,5,0,2,6
1.00152E+11,2016,1,9,0,5,0,8,0,0,0,0,0,5,0,1,7
1.00152E+11,2016,2,4,0,18,0,8,0,0,0,0,1,2,0,1,6
1.00153E+11,2016,1,9,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00153E+11,2016,2,9,0,10,0,5,0,0,0,0,2,5,0,1,4
1.00153E+11,2016,1,9,0,5,0,0,0,0,0,0,1,1,0,1,9
1.00153E+11,2016,2,9,0,18,0,0,2,0,1,2,1,5,0,1,5
1.00153E+11,2016,3,9,0,2,0,0,0,0,0,0,4,5,0,1,6
1.00153E+11,2016,4,9,0,2,0,0,0,0,0,0,4,5,0,1,6
1.00153E+11,2016,5,9,0,2,0,0,0,0,0,0,4,5,0,3,0
1.00154E+11,2016,1,9,0,18,0,1,0,0,0,0,1,5,0,1,6
1.00154E+11,2016,2,1,0,18,0,1,0,0,0,0,3,5,0,1,8
1.00155E+11,2016,1,9,0,18,0,8,0,0,0,0,4,5,0,2,8
1.00155E+11,2016,1,9,0,9,0,8,0,0,0,0,1,5,0,2,8
1.00155E+11,2016,2,9,0,18,0,8,0,0,0,0,1,5,0,2,10
1.00155E+11,2016,1,21,0,5,0,1,0,0,0,0,1,1,0,1,9
1.00155E+11,2016,2,9,0,4,0,1,0,0,0,0,1,5,0,1,7
1.00157E+11,2016,1,9,0,9,0,8,0,0,0,0,4,5,0,1,7
1.00157E+11,2016,2,4,0,18,0,8,0,0,0,0,1,1,0,1,4
1.00157E+11,2016,1,9,0,18,0,0,0,0,0,0,1,5,0,1,8
1.00158E+11,2016,1,9,0,5,0,8,0,0,0,0,4,5,0,3,0
1.00159E+11,2016,1,9,0,9,0,8,0,0,0,0,2,5,0,2,7
1.00159E+11,2016,2,9,0,18,0,8,0,0,0,0,1,5,0,2,4
1.00159E+11,2016,1,9,0,9,0,8,0,0,0,0,1,1,0,1,6
1.00159E+11,2016,2,9,0,18,0,8,0,0,0,0,3,5,0,1,7
1.00159E+11,2016,1,9,0,18,0,8,2,0,0,0,4,5,0,1,6
1.00159E+11,2016,2,9,0,18,0,8,0,0,0,0,3,5,0,2,6
1.00159E+11,2016,3,9,0,18,0,8,0,0,0,0,2,5,0,1,8
1.00159E+11,2016,4,9,0,18,0,8,0,0,0,0,1,5,0,2,8
1.0016E+11,2016,1,9,0,9,0,8,0,0,0,0,4,5,0,2,7
1.0016E+11,2016,2,4,0,5,0,8,0,0,0,0,1,5,0,1,7
1.0016E+11,2016,1,9,0,18,0,8,0,0,0,0,1,2,0,2,5
1.0016E+11,2016,2,1,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00161E+11,2016,1,9,0,18,0,0,0,0,2,0,3,5,0,1,6
1.00161E+11,2016,1,9,0,5,0,8,0,0,0,0,4,5,0,1,10
1.00161E+11,2016,2,9,0,9,0,8,0,0,0,0,3,5,0,1,6
1.00162E+11,2016,1,9,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00162E+11,2016,2,9,0,18,0,6,0,0,0,0,4,5,0,2,6
1.00162E+11,2016,1,9,0,18,0,8,0,0,0,0,4,5,1,1,7
1.00162E+11,2016,2,9,0,18,0,8,0,0,0,0,1,2,0,1,7
1.00162E+11,2016,1,9,0,5,0,6,0,0,0,10,4,5,0,2,5
1.00162E+11,2016,2,11,0,4,0,8,0,0,0,0,1,1,0,1,7
1.00162E+11,2016,1,9,0,11,0,0,0,0,0,0,4,5,0,1,11
1.00162E+11,2016,2,9,0,18,0,0,1,0,1,0,3,5,0,1,8
1.00162E+11,2016,3,19,4,18,0,0,0,0,0,0,4,5,0,1,9
1.00162E+11,2016,4,9,0,18,0,0,5,0,5,0,2,5,0,2,8
1.00162E+11,2016,1,9,0,5,0,6,0,0,0,0,1,5,0,1,5
1.00162E+11,2016,2,9,0,18,0,2,0,0,0,0,4,5,0,2,11
1.00162E+11,2016,1,9,0,5,0,0,0,0,0,0,1,1,0,1,6
1.00163E+11,2016,1,9,0,3,0,1,0,0,0,0,4,5,0,1,8
1.00163E+11,2016,1,9,0,1,0,0,0,0,0,0,2,3,0,2,6
1.00163E+11,2016,1,9,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00163E+11,2016,2,9,0,5,0,8,0,0,0,7,1,5,0,1,9
1.00163E+11,2016,1,9,0,18,0,4,0,0,0,0,1,1,0,1,6
1.00163E+11,2016,1,1,0,18,0,1,0,0,0,0,1,5,0,1,6
1.00163E+11,2016,2,9,0,7,0,5,0,0,0,0,2,5,0,1,5
1.00164E+11,2016,1,9,0,2,0,1,0,0,0,0,3,5,0,1,6
1.00164E+11,2016,2,1,0,18,9,1,0,0,0,0,1,5,0,1,6
1.00165E+11,2016,1,9,0,18,0,0,0,0,1,4,1,5,0,1,7
1.00166E+11,2016,1,9,0,13,0,8,0,0,0,10,1,5,0,1,7
1.00166E+11,2016,2,9,0,9,0,8,0,0,0,0,1,2,0,1,6
1.00166E+11,2016,1,9,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00166E+11,2016,2,9,0,18,0,8,1,0,0,0,3,5,0,1,6
1.00167E+11,2016,1,9,0,18,0,8,0,0,1,0,4,2,0,1,8
1.00167E+11,2016,2,9,0,18,0,8,1,0,0,0,1,5,0,1,5
1.00167E+11,2016,1,3,0,17,0,8,0,0,0,0,1,5,0,1,5
1.00168E+11,2016,1,9,0,18,0,1,0,0,0,0,1,5,0,2,6
1.00168E+11,2016,2,9,0,18,0,1,0,0,0,0,2,5,0,1,7
1.00168E+11,2016,1,9,0,1,0,8,0,0,0,0,2,5,0,1,9
1.00169E+11,2016,1,9,0,18,9,0,0,0,7,0,1,5,0,1,5
1.0017E+11,2016,1,9,0,18,0,8,0,0,7,10,1,5,0,1,6
1.0017E+11,2016,2,9,0,9,0,6,0,0,0,0,1,5,0,2,6
1.0017E+11,2016,1,9,0,5,0,1,0,0,0,0,0,5,0,3,0
1.00171E+11,2016,1,9,0,4,0,1,0,0,0,0,1,2,0,2,7
1.00171E+11,2016,2,9,0,3,0,1,0,0,0,0,2,3,0,2,8
1.00171E+11,2016,1,9,0,7,0,3,1,0,0,0,1,5,0,1,6
1.00171E+11,2016,2,1,0,18,9,1,0,0,0,0,4,5,0,1,5
1.00171E+11,2016,1,9,0,18,0,6,0,0,0,0,1,5,0,2,4
1.00171E+11,2016,2,9,0,18,0,8,0,0,0,0,4,5,0,2,6
1.00171E+11,2016,1,9,0,18,0,8,0,0,0,0,1,5,0,3,0
1.00171E+11,2016,2,9,0,5,0,8,0,0,0,0,2,5,0,2,7
1.00172E+11,2016,1,19,0,9,0,8,0,0,0,0,3,2,0,1,7
1.00172E+11,2016,2,9,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00172E+11,2016,1,9,0,18,0,0,0,0,0,0,4,5,0,2,7
1.00172E+11,2016,1,9,0,7,0,8,0,0,0,0,1,5,0,1,11
1.00172E+11,2016,2,10,0,18,0,8,0,0,0,0,1,1,0,1,7
1.00172E+11,2016,1,9,0,18,0,8,0,0,0,0,1,1,0,1,6
1.00172E+11,2016,2,1,0,18,0,8,0,0,0,0,4,5,0,2,8
1.00172E+11,2016,1,9,0,9,0,8,0,0,0,0,4,5,0,2,9
1.00172E+11,2016,2,5,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00172E+11,2016,1,9,0,9,0,8,0,0,0,0,4,5,0,2,10
1.00172E+11,2016,2,1,0,18,0,8,0,0,0,0,1,5,0,1,7
1.00173E+11,2016,1,9,0,18,0,8,0,0,0,0,1,1,0,2,6
1.00173E+11,2016,1,8,0,18,0,1,0,0,0,0,1,1,0,1,6
1.00173E+11,2016,2,9,0,3,0,1,0,0,0,0,2,5,0,1,7
1.00173E+11,2016,3,9,0,3,0,1,0,0,0,0,2,5,0,2,7
1.00173E+11,2016,1,9,0,18,0,0,0,0,0,0,1,5,0,1,8
1.00173E+11,2016,2,9,0,4,0,0,0,0,0,0,2,5,0,1,8
1.00173E+11,2016,3,9,0,3,0,0,0,0,0,0,2,5,0,2,6
1.00174E+11,2016,1,21,1,18,0,0,0,4,0,0,1,1,0,1,9
1.00174E+11,2016,2,9,0,18,0,0,0,0,0,0,4,2,0,2,5
1.00175E+11,2016,1,9,0,9,0,6,0,0,0,0,1,3,0,1,6
1.00175E+11,2016,2,9,0,18,0,8,0,0,0,0,3,3,0,2,6
1.00175E+11,2016,1,9,0,5,0,4,0,0,0,0,1,5,0,1,8
1.00175E+11,2016,2,9,0,5,0,4,0,0,0,0,2,1,0,2,7
1.00175E+11,2016,1,9,0,18,0,0,0,0,0,0,0,5,0,2,8
1.00175E+11,2016,2,19,0,18,0,0,0,0,0,0,0,5,0,1,5
1.00175E+11,2016,3,9,0,2,0,0,0,0,0,0,0,5,0,2,8
1.00176E+11,2016,1,9,0,7,0,4,0,0,0,0,3,4,0,1,6
1.00176E+11,2016,2,1,0,18,0,8,0,0,0,0,1,2,0,1,6
1.00176E+11,2016,1,9,0,18,0,1,0,0,0,0,1,5,0,3,0
1.00176E+11,2016,2,9,0,18,0,1,0,0,0,0,2,2,0,2,7
1.00176E+11,2016,3,9,0,18,0,1,0,0,0,0,2,2,0,2,6
1.00176E+11,2016,4,8,0,18,0,1,0,0,0,0,2,1,0,1,7
1.00176E+11,2016,1,9,0,7,0,8,0,0,0,0,0,5,0,2,6
1.00177E+11,2016,1,9,0,4,0,1,0,0,0,0,1,5,0,2,6
1.00177E+11,2016,1,9,0,4,0,0,0,0,0,0,1,2,0,1,8
1.00177E+11,2016,2,9,0,4,0,0,0,0,0,0,1,5,0,1,5
1.00177E+11,2016,1,9,0,18,0,0,0,0,0,0,4,5,0,1,9
1.0018E+11,2016,1,9,0,5,0,1,0,0,0,0,1,5,0,1,5
1.0018E+11,2016,2,8,0,3,0,1,0,0,0,0,2,5,0,1,7
1.0018E+11,2016,1,9,0,16,0,0,0,0,0,0,4,1,0,2,7
1.0018E+11,2016,1,9,0,9,0,5,0,0,0,0,4,5,0,1,11
1.0018E+11,2016,2,1,0,18,0,8,0,0,0,0,1,5,0,1,9
1.00181E+11,2016,1,9,0,7,0,1,0,0,0,0,1,5,0,1,5
1.00181E+11,2016,2,21,0,8,0,1,0,0,0,0,2,1,0,1,8
1.00181E+11,2016,1,9,0,5,0,0,0,0,0,0,1,2,0,1,6
1.00181E+11,2016,2,9,0,5,0,0,0,0,0,0,2,1,0,1,8
1.00182E+11,2016,1,9,0,10,0,8,0,0,0,0,3,5,0,2,6
1.00182E+11,2016,2,1,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00183E+11,2016,1,9,0,9,0,8,0,0,0,0,4,5,0,1,6
1.00183E+11,2016,2,1,0,18,4,8,0,0,0,0,1,1,0,1,6
1.00183E+11,2016,1,9,0,7,0,2,0,0,3,4,1,1,0,2,8
1.00183E+11,2016,1,9,0,18,0,8,0,0,0,0,1,5,0,1,8
1.00183E+11,2016,2,9,0,10,0,8,0,0,0,0,2,1,0,1,6
1.00184E+11,2016,1,9,0,5,0,4,0,0,0,0,4,5,0,1,8
1.00185E+11,2016,1,9,0,13,0,0,0,0,0,0,4,1,0,1,8
1.00185E+11,2016,2,5,0,13,0,0,0,0,7,4,1,5,0,1,9
1.00185E+11,2016,3,9,0,18,0,0,0,0,0,0,0,5,0,1,9
1.00186E+11,2016,1,5,0,18,0,8,0,0,0,0,4,5,0,1,4
1.00186E+11,2016,2,9,0,9,0,8,0,0,0,0,3,5,0,2,7
1.00186E+11,2016,1,9,0,7,0,5,0,0,1,10,1,5,0,1,7
1.00187E+11,2016,1,9,0,18,0,1,0,0,0,0,3,5,0,1,9
1.00187E+11,2016,1,9,0,9,0,8,0,0,0,0,1,5,0,1,7
1.00187E+11,2016,2,9,0,18,0,8,0,0,0,0,3,5,0,2,5
1.00188E+11,2016,1,8,0,18,0,0,0,0,0,0,3,1,0,1,9
1.00188E+11,2016,1,9,0,18,0,2,0,0,0,0,0,5,0,1,6
1.00191E+11,2016,1,9,0,18,0,6,0,0,0,0,1,5,0,2,9
1.00191E+11,2016,2,9,0,18,0,8,0,0,0,10,3,5,0,2,9
1.00191E+11,2016,1,9,0,18,0,0,0,0,0,0,3,5,0,2,7
1.00191E+11,2016,1,8,0,1,0,0,0,0,0,0,2,5,2,1,6
1.00191E+11,2016,2,9,0,18,0,0,0,0,0,0,3,5,0,1,7
1.00191E+11,2016,1,9,0,4,0,1,0,0,0,0,1,5,0,1,11
1.00191E+11,2016,2,9,0,3,0,1,0,0,0,0,2,2,0,1,7
1.00192E+11,2016,1,9,0,4,0,8,0,0,0,0,0,5,0,1,6
1.00192E+11,2016,1,9,0,18,0,0,0,0,0,0,1,5,0,2,7
1.00192E+11,2016,2,9,0,18,0,0,0,0,0,0,2,5,0,1,8
1.00192E+11,2016,3,9,0,18,0,0,0,0,0,0,2,5,0,1,9
1.00194E+11,2016,1,9,0,18,0,1,0,0,0,0,1,5,0,2,6
1.00194E+11,2016,2,9,0,10,0,1,0,0,0,0,2,5,0,1,9
1.00194E+11,2016,1,9,0,18,0,0,5,10,7,10,1,5,0,1,5
1.00194E+11,2016,1,3,0,17,0,0,0,0,0,0,1,5,0,1,4
1.00194E+11,2016,2,9,0,16,0,0,0,0,0,0,1,5,0,2,4
1.00195E+11,2016,1,9,0,9,0,6,0,0,0,0,1,5,0,2,7
1.00195E+11,2016,2,9,0,18,0,8,0,0,0,0,1,5,0,2,10
1.00195E+11,2016,1,9,0,7,0,1,0,0,0,0,1,5,0,1,6
1.00196E+11,2016,1,9,0,18,0,8,0,0,0,0,3,5,0,1,6
1.00196E+11,2016,2,9,0,9,0,8,0,0,0,0,4,5,0,1,4
1.00196E+11,2016,1,8,0,9,0,8,0,0,0,0,4,1,0,1,6
1.00196E+11,2016,2,5,0,18,0,8,0,0,0,0,1,5,0,1,8
1.00197E+11,2016,1,9,0,18,0,8,0,0,0,0,4,5,0,1,6
1.00197E+11,2016,2,9,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00197E+11,2016,1,1,0,9,0,8,0,0,0,0,1,5,0,1,2
1.00197E+11,2016,2,9,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00198E+11,2016,1,9,0,9,0,8,0,0,0,0,1,5,0,2,6
1.00198E+11,2016,2,1,0,18,0,8,0,0,0,0,1,5,0,1,9
1.002E+11,2016,1,9,0,18,0,0,0,0,0,0,1,2,0,1,7
1.002E+11,2016,2,9,0,18,0,0,0,0,0,0,2,2,0,2,6
1.002E+11,2016,1,9,0,7,0,8,1,0,0,0,1,5,0,1,6
1.002E+11,2016,2,9,0,18,0,8,0,0,0,0,3,5,0,1,9
1.00201E+11,2016,1,9,0,18,0,2,0,0,0,0,3,5,0,3,0
1.00202E+11,2016,1,9,0,18,0,0,0,4,0,0,1,5,0,1,6
1.00202E+11,2016,2,14,0,2,0,0,0,0,0,0,1,5,0,1,8
1.00203E+11,2016,1,9,0,18,0,1,0,0,0,0,1,5,0,2,10
1.00204E+11,2016,1,9,0,9,0,8,0,0,0,0,4,5,0,1,10
1.00204E+11,2016,2,9,0,18,0,8,0,0,0,0,1,5,0,1,5
1.00204E+11,2016,1,9,0,18,0,5,0,0,7,0,1,5,0,1,6
1.00204E+11,2016,2,9,0,2,0,2,0,0,0,0,3,5,0,2,8
1.00204E+11,2016,3,9,0,2,0,2,0,0,0,0,2,5,0,1,6
1.00204E+11,2016,1,9,0,18,0,8,0,0,0,0,4,5,0,3,0
1.00204E+11,2016,2,1,0,18,0,8,0,0,0,0,2,5,0,1,3
1.00205E+11,2016,1,19,4,3,0,0,0,0,0,0,1,5,0,1,7
1.00205E+11,2016,2,8,0,3,0,0,0,0,0,0,1,5,0,1,7
1.00205E+11,2016,3,9,0,4,0,0,0,0,0,0,2,5,0,1,5
1.00205E+11,2016,1,9,0,4,0,8,0,0,0,0,1,5,0,1,6
1.00205E+11,2016,2,9,0,3,0,8,0,0,0,0,2,5,0,1,6
1.00205E+11,2016,1,8,0,9,0,8,0,0,0,0,3,1,0,1,8
1.00206E+11,2016,1,9,0,18,0,8,0,0,0,0,1,1,0,2,7
1.00206E+11,2016,2,9,0,18,0,8,0,0,1,0,1,2,0,1,6
1.00206E+11,2016,1,9,0,17,0,1,0,0,0,0,1,1,0,1,6
1.00206E+11,2016,1,9,0,18,0,2,0,0,0,0,1,5,0,1,6
1.00206E+11,2016,1,3,0,18,0,2,0,0,0,0,4,5,0,1,5
1.00206E+11,2016,2,9,0,7,0,2,0,0,0,0,1,5,0,2,7
1.00206E+11,2016,1,9,0,4,0,1,0,0,0,0,1,1,0,1,9
1.00207E+11,2016,1,9,0,18,0,5,0,0,0,0,1,5,0,3,0
1.00207E+11,2016,1,9,0,9,0,6,0,0,0,0,1,5,0,1,4
1.00207E+11,2016,2,9,0,18,0,8,0,0,0,0,3,5,0,1,7
1.00207E+11,2016,1,9,0,9,0,8,0,0,0,0,1,5,0,2,6
1.00207E+11,2016,2,3,0,18,0,8,0,0,0,0,1,2,0,1,6
1.00207E+11,2016,1,1,0,9,0,8,0,0,0,0,0,4,0,2,4
1.00207E+11,2016,2,9,0,18,0,8,0,0,0,0,2,5,0,2,7
1.00208E+11,2016,1,9,0,18,0,8,0,0,0,0,1,5,0,1,8
1.00208E+11,2016,1,9,0,9,0,8,0,0,0,0,1,5,0,2,10
1.00208E+11,2016,2,4,0,18,0,8,0,0,0,0,4,5,0,1,9
1.00209E+11,2016,1,9,0,18,0,2,0,0,0,0,1,5,0,1,6
1.0021E+11,2016,1,9,0,1,0,1,0,0,1,0,2,1,0,1,6
1.00211E+11,2016,1,9,0,5,0,8,0,0,0,0,1,2,0,1,6
1.00211E+11,2016,2,9,0,4,0,8,0,0,0,0,1,2,0,1,7
1.00212E+11,2016,1,19,0,18,0,8,0,0,0,0,3,5,0,1,6
1.00212E+11,2016,1,9,0,18,0,0,0,0,0,0,1,5,0,3,0
1.00212E+11,2016,2,9,0,18,0,0,0,0,0,0,2,5,0,3,0
1.00212E+11,2016,3,9,0,18,0,0,0,0,0,0,2,5,0,2,5
1.00212E+11,2016,4,9,0,18,0,0,0,0,0,0,2,5,0,2,4
1.00212E+11,2016,5,9,0,18,0,0,0,0,0,0,2,5,0,3,0
1.00212E+11,2016,1,9,0,7,0,8,0,0,0,0,1,5,0,2,4
1.00213E+11,2016,1,9,0,18,0,0,5,0,1,10,1,5,0,3,6
1.00213E+11,2016,1,9,0,18,0,1,0,0,0,0,1,5,0,1,6
1.00213E+11,2016,2,9,0,3,0,1,0,0,0,0,2,5,0,2,8
1.00214E+11,2016,1,19,0,6,0,0,0,0,0,0,3,1,0,1,6
1.00214E+11,2016,2,9,0,18,0,0,0,0,0,0,4,5,0,2,6
1.00214E+11,2016,1,19,0,5,0,8,0,0,0,0,3,1,0,1,8
1.00214E+11,2016,2,11,0,5,0,8,0,0,0,0,3,1,0,1,8
1.00215E+11,2016,1,9,0,18,0,8,0,0,0,0,1,1,0,1,6
1.00215E+11,2016,2,9,0,3,0,8,0,0,0,0,2,2,0,2,5
1.00215E+11,2016,1,9,0,7,0,8,0,0,0,0,1,5,0,1,4
1.00215E+11,2016,2,9,0,9,0,8,0,0,0,0,1,5,0,2,6
1.00215E+11,2016,1,9,0,18,0,8,0,0,0,0,1,1,0,1,8
1.00215E+11,2016,2,9,0,9,0,8,0,0,0,0,4,5,0,1,7
1.00215E+11,2016,1,4,0,18,0,8,0,0,1,0,4,5,0,1,6
1.00215E+11,2016,2,9,0,9,0,6,0,0,0,0,2,5,0,1,11
1.00216E+11,2016,1,9,0,18,0,0,0,0,0,0,1,5,0,3,0
1.00217E+11,2016,1,9,0,18,0,0,0,0,0,0,1,5,0,1,8
1.00217E+11,2016,1,9,0,9,0,6,0,0,0,0,1,1,0,2,6
1.00217E+11,2016,2,3,0,18,0,8,0,0,0,0,4,1,0,1,4
1.00218E+11,2016,1,9,0,9,0,6,0,0,0,0,1,5,0,1,9
1.00218E+11,2016,2,3,0,14,0,8,0,0,0,0,4,5,0,1,5
1.00218E+11,2016,1,9,0,9,0,5,0,0,0,0,4,5,0,1,6
1.00218E+11,2016,2,1,0,18,0,8,0,0,0,0,1,5,0,1,8
1.00219E+11,2016,1,9,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00219E+11,2016,2,9,0,18,0,8,0,0,0,0,2,2,0,1,8
1.0022E+11,2016,1,9,0,18,0,3,0,0,0,0,1,5,0,1,11
1.0022E+11,2016,2,9,0,18,0,1,0,0,0,0,1,3,0,1,11
1.00221E+11,2016,1,9,0,6,0,0,0,0,0,0,3,5,0,1,10
1.00221E+11,2016,2,3,0,18,0,0,0,0,0,0,1,5,0,1,6
1.00221E+11,2016,1,9,0,9,0,6,0,0,0,0,0,5,0,2,10
1.00221E+11,2016,2,9,0,18,0,8,0,0,0,0,1,5,0,1,8
1.00221E+11,2016,3,9,0,18,0,8,0,0,0,0,1,5,0,2,10
1.00221E+11,2016,1,9,0,4,0,0,0,0,0,0,4,5,0,2,6
1.00222E+11,2016,1,9,0,18,0,6,0,0,0,0,1,5,0,1,5
1.00222E+11,2016,2,8,0,18,0,8,0,0,0,0,1,1,0,1,8
1.00222E+11,2016,3,9,0,18,0,8,0,0,0,0,0,1,0,1,8
1.00222E+11,2016,1,9,0,9,0,8,0,0,7,0,4,5,0,1,8
1.00222E+11,2016,2,9,0,18,0,8,0,0,0,0,1,5,0,1,7
1.00223E+11,2016,1,9,0,18,0,8,1,0,3,10,1,5,0,1,0
1.00223E+11,2016,1,9,0,15,0,0,0,0,0,0,1,5,0,1,4
1.00223E+11,2016,2,9,0,11,0,0,0,0,0,0,2,5,0,1,6
1.00225E+11,2016,1,4,0,14,0,0,0,0,0,0,2,2,0,1,8
1.00225E+11,2016,1,9,0,18,0,8,1,0,0,0,1,5,0,1,5
1.00225E+11,2016,2,9,0,18,0,8,0,0,0,0,3,1,0,1,8
1.00225E+11,2016,3,9,0,18,0,2,0,0,0,0,0,5,0,1,6
1.00225E+11,2016,4,9,0,18,0,2,0,0,0,0,0,5,0,1,7
1.00225E+11,2016,1,9,0,9,0,8,0,0,0,0,3,5,0,1,6
1.00225E+11,2016,2,3,0,18,0,8,1,0,0,0,1,5,0,1,6
1.00226E+11,2016,1,9,0,16,0,1,0,0,3,0,1,5,0,1,5
1.00226E+11,2016,2,9,0,2,9,1,0,0,0,0,0,5,0,3,0
1.00226E+11,2016,1,9,0,16,0,1,1,10,7,2,1,1,0,1,9
1.00226E+11,2016,1,9,0,2,0,1,0,0,0,0,0,5,0,3,0
1.00226E+11,2016,2,9,0,18,0,2,0,0,0,0,0,5,0,3,0
1.00226E+11,2016,1,9,0,1,0,6,0,0,0,0,1,5,0,3,0
1.00226E+11,2016,2,9,0,18,0,8,0,0,0,0,4,5,0,1,6
